customer_id,product_id,pure_names,price,quantity,cleaned_body,tags,true_vendor,product_type,status,created_at,updated_at,published_at
9208770593044,9741526401300,Garden Jute Twine,950.00,1,"100m/328ft Heavy-Duty Jute Twine, 2mm x 3-Ply Braided Rope, Versatile String for Crafting, Gardening, Gift Wrapping &amp; Art Projects","{""Gardening Tools"",""Nationwide""}",BaKhabar Kissan,Gardening,ACTIVE,2025-02-02 15:57:06,2025-07-16 11:37:54,2025-02-02 15:57:06
9251083419924,9741526401300,Garden Jute Twine,950.00,1,"100m/328ft Heavy-Duty Jute Twine, 2mm x 3-Ply Braided Rope, Versatile String for Crafting, Gardening, Gift Wrapping &amp; Art Projects","{""Gardening Tools"",""Nationwide""}",BaKhabar Kissan,Gardening,ACTIVE,2025-02-02 15:57:06,2025-07-16 11:37:54,2025-02-02 15:57:06
9220727046420,9859081011476,Organic Vermi Compost Fertilizer - 3KG,300.00,1,"Our Organic Vermi Compost Fertilizer is a natural and organic fertilizer that has been scientifically proven to improve soil health and nutrient content. With high levels of beneficial microorganisms, this fertilizer increases plant growth and enhances crop yields by up to 30%. A safe, efficient, and environmentally friendly choice for all your gardening needs. About Vermi Compost: Vermicompost is an organic manure (biofertilizer) produced as vermi castt by earthworms feeding on biological waste material, plant residues. This compost is an odorless, clean, organic material containing adequate quantities of nitrogen, phosphorous , potassium and several micro nutrients essential for plant growth. By improving the health of the plant and the quality of the soil, it is eco friendly, non toxic and recycled biological product.","{""Gardening Tools"",""Nationwide"",""Organic Vermi Compost Fertilizer - 3KG""}",BaKhabar Kissan,Gardening,ACTIVE,2025-05-20 09:30:46,2025-07-30 07:13:34,2025-05-20 09:44:17
9056967196948,9741524926740,Hydroponic Grow Cubes - 100 pcs,2200.00,1,"100pcs Rockwool Hydroponic Grow Cubes - High Porosity Planting Medium for Seed Germination and Vegetative Growth, Easy to Cut &amp; Transplant, High Water Retention Gardening Supplies","{""Gardening Tools"",""Nationwide""}",BaKhabar Kissan,Gardening,ACTIVE,2025-02-02 15:53:38,2025-07-16 11:37:54,2025-02-02 15:53:38
9022538940692,9739591385364,Brass Spray Nozzle with Adjustable Valve,1200.00,1,"High-Pressure Brass Spray Nozzle With Adjustable Valve, Gardening Watering Tool, Straight Plug Connector, Durable Lawn Plant Watering System.  Versatile Watering Tool: This Water Spray Straight Plug Connector is perfect for car washing, watering flowers, and even cleaning your patio furniture.  Easy to Use: The adjustable control valve switch allows you to easily control the water flow and pressure, making it simple to use for anyone.  Efficient Watering: The Watering Sprinkler Nozzle ensures that your plants and lawn receive the right amount of water, making it a great addition to your gardening supplies.    Durable and Long-lasting: Made with high-quality materials, this water system is built to last and withstand frequent use.  Convenient Design: The Straight Plug Connector makes it easy to connect to your hose, while the Water Grab allows you to easily hold and control the water flow.  ","{""Gardening Tools"",""Nationwide""}",BaKhabar Kissan,Gardening,ACTIVE,2025-01-31 10:27:10,2025-07-30 13:48:50,2025-01-31 10:27:10
9024391708948,8943415001364,Demand 2.5EC,400.00,2,"Lambda-cyhalothrin is a synthetic pyrethroid insecticide used to control a variety of pests in agriculture, public health, and residential settings. It is effective against a wide range of insects, including mosquitoes, flies, beetles, and lepidopteran larvae.   Product Name: Demand 2.5EC (Lambda-cyhalothrin)  Category: Insecticide  Manufacturer: Sun Crop Pesticide  Pack Size: 250ml  Purpose: Effective against insects, borers, and thrips in vegetables and cotton. Also used for controlling hoppers in mango crops., Masoor, Chickpea, Brinjal (Eggplant), Sesame, Sunflower, Tobacco, Mustard, Guava, Musk Melon, Water Melon, Orange -Pineapple, Orange -Mosambi, Orange -Salustiana, Orange -Shakri, Orange, Orange -Marsh Early ","{""Corn"",""Cotton"",""Demand"",""Lambda-cyhalothrin"",""Sargodha""}",Suncrop Group,Pesticides,ACTIVE,2024-01-18 09:48:31,2025-07-30 07:07:04,2024-01-18 09:48:31
8640629604628,9741530267924,Premium Gardening Tool Set - 4 pcs,2800.00,1,"4pcs Premium Metal Garden Tool Set with Green Handles - Durable Planting &amp; Care Kit for Bonsai and Garden, Includes Trowel, Transplanter, Cultivator, and Shovel - Ideal Gift for Gardening Enthusiasts, Digging Tools | Comfortable Grip Handles | Sturdy Construction Material: Metal","{""Gardening Tools"",""Nationwide""}",BaKhabar Kissan,Gardening,ACTIVE,2025-02-02 16:07:44,2025-07-31 08:45:15,2025-02-02 16:07:44
8470387360020,8875258609940,Findus Extra 100gm,1200.00,2,"  Product: HerbicideAcre Dosage: 100 GMTarget weeds:   Narrow &amp; Broadleaves Target Crop: Wheat   Findus Xtra is a broad-spectrum herbicide very effective for the control of grasses, sedges, and broadleaf weeds in wheat. It is a combination herbicide based on Mesosulfuron-methyl and Iodosulfuron-methyl sodium. It is a novel safe sulfonyl urea-based product for the post-emergent application. The excellent quality of grass control by Findus Xtra is founded on its broad control spectrum and its reliable efficacy. Co-infestation with different grass weed species on a field or a farm can be easily managed. Excellent control of resistant Phalaris minor. Crop : Wheat","{""Findus Xtra"",""Mesosulfuron-methyl + Iodosulfuron-methyl sodium"",""Sargodha"",""wheat""}",Suncrop Group,Herbicides,ACTIVE,2023-11-29 10:20:56,2025-07-21 08:40:42,2023-11-29 10:20:56
9191253836052,9859081011476,Organic Vermi Compost Fertilizer - 3KG,100.00,4,"Our Organic Vermi Compost Fertilizer is a natural and organic fertilizer that has been scientifically proven to improve soil health and nutrient content. With high levels of beneficial microorganisms, this fertilizer increases plant growth and enhances crop yields by up to 30%. A safe, efficient, and environmentally friendly choice for all your gardening needs. About Vermi Compost: Vermicompost is an organic manure (biofertilizer) produced as vermi castt by earthworms feeding on biological waste material, plant residues. This compost is an odorless, clean, organic material containing adequate quantities of nitrogen, phosphorous , potassium and several micro nutrients essential for plant growth. By improving the health of the plant and the quality of the soil, it is eco friendly, non toxic and recycled biological product.","{""Gardening Tools"",""Nationwide"",""Organic Vermi Compost Fertilizer - 3KG""}",BaKhabar Kissan,Gardening,ACTIVE,2025-05-20 09:30:46,2025-07-30 07:13:34,2025-05-20 09:44:17
8714876748052,9741530267924,Premium Gardening Tool Set - 4 pcs,2500.00,1,"4pcs Premium Metal Garden Tool Set with Green Handles - Durable Planting &amp; Care Kit for Bonsai and Garden, Includes Trowel, Transplanter, Cultivator, and Shovel - Ideal Gift for Gardening Enthusiasts, Digging Tools | Comfortable Grip Handles | Sturdy Construction Material: Metal","{""Gardening Tools"",""Nationwide""}",BaKhabar Kissan,Gardening,ACTIVE,2025-02-02 16:07:44,2025-07-31 08:45:15,2025-02-02 16:07:44
9024658309396,9774041628948,3pcs Self-Watering Planters - White colored,2100.00,1,Color: White Quantity: 3pcs Shape: Round Material: Plastic Style: Modern Special Features: Self-watering Mounting Type: Tabletop Indoor Outdoor Usage: Indoor And Outdoor,"{""Gardening Tools"",""Nationwide""}",BaKhabar Kissan,Gardening,ACTIVE,2025-02-26 08:04:07,2025-07-30 09:10:27,2025-02-26 08:04:07
9184642957588,9823518294292,Wall-Mounted Garden Grow Bags - 9 BLACK POCKETS,2200.00,1,"Versatile Wall-Mounted Garden Grow Bags - Lightweight, Indoor/Outdoor Use with 9 Pockets for Home Gardening Style: Contemporary Special Features: Lightweight Mounting Type: Wall hanging","{""Gardening Tools"",""Nationwide""}",BaKhabar Kissan,Gardening,ACTIVE,2025-04-09 18:16:21,2025-07-30 11:05:48,2025-04-09 18:19:10
7952666493204,9057001046292,Lumax Plus,5200.00,3,"Lumax Plus is a post-emergent herbicide for controlling narrow, broad, and all kinds of tough weeds in sugarcane and maize crops. Lumax Plus box has two bottles in which one bottle has “Lumax” active ingredient is a mixture of “Mesotrione and Atrazine” and the second pack has “Gora” active ingredient is “Toperamezone”. Lumax Plus has highly effective on all kinds of annual broad and narrow-leaf weeds in sugarcane and maize crops. Lumax Plus offers a wide application window for the control of weeds to increase the per-acre yield of crops.","{""Lumax Plus"",""Mesotrione+ Atrazine+Toperamezone"",""Sargodha""}",Suncrop Group,Herbicides,ACTIVE,2024-03-15 07:06:01,2025-07-04 12:10:09,2024-03-15 07:06:01
8716336955668,9741524140308,Wall-Mounted Garden Grow Bags - 9 pockets,1500.00,1,"Transform any vertical space into a thriving garden with our Wall-Mounted Garden Grow Bags. These lightweight planters feature 9 convenient pockets, perfect for herbs, flowers, or small vegetables. Designed for both indoor and outdoor applications, these durable grow bags maximize growing area while minimizing footprint—ideal for apartments, balconies, or limited garden spaces. The breathable fabric promotes healthy root development and proper drainage for optimal plant growth. Made of Felt Material: Water retaining felt material creates perfect soil condition, excess water will automatically drain, used for indoor and outdoor vertical gardening.  Special Features: Lightweight  Mounting Type: Wall hanging","{""Gardening Tools"",""Nationwide""}",BaKhabar Kissan,Gardening,ACTIVE,2025-02-02 15:49:48,2025-07-31 13:58:29,2025-02-02 15:49:48
7681745486100,9598988255508,Difix Regulator (100g),370.00,1,"Digestive powder for Cows, Buffalos, Sheep and Goats Main ingredient: Combination of yeast and other beneficial extracts Indication: 1. For diarrhea2. Indigestion 3. To improves feed efficiency  Dosage: 1. 100-150g per day for Cattle and Buffalo2. 30-50g per day for Sheep and Goat Packing: 100g","{""Difix Regulator"",""Digestive supplement"",""indigestion"",""Livestock"",""Sargodha"",""Swabi""}",Vet.Prime International,,ACTIVE,2024-09-25 07:42:23,2025-06-13 03:33:34,2024-09-25 07:42:23
9194933387540,9831539867924,Lettuce F1 Hybrid Seeds,140.00,1,"Indulge in the finest Lettuce F1 Hybrid Seeds, perfect for kitchen gardening in Pakistan. These premium quality seeds offer a delectable addition to your homegrown produce, ensuring a touch of sophistication and exclusivity in every bite. Elevate your gardening experience with these luxurious and versatile seeds. Product Details:  Imported High Quality Seeds.  Quantity: 50+ Seeds in One Pack.  90% Germination Rate.  Best for Home Kitchen Gardening.  Important Note:  Use Coco-Peat, Potting Mix or Peat Moss for Seeds Germination.  Use NPK 20.20.20 after 30 days of germination. Expected Days of Germination: 7-14 days Expected Days of Maturity: 60-80 days  from transplanting Best Sowing Months According to Pakistan's Weather August to November Ideal Temperature Conditions: Temperature for Germination: 21-26°C (70-79°F) Growing Temperature: 18-30°C (64-86°F) ","{""Gardening Tools"",""Lettuce"",""Nationwide""}",BaKhabar Kissan,Seeds,ACTIVE,2025-04-18 10:41:44,2025-07-30 02:24:54,2025-04-18 10:42:29
8722182996244,9805261930772,GLOW IN THE DARK Pebbles for Garden & Pots - 100pcs -Multicolor,1200.00,2,"100pcs/bag,  Luminous Pebbles: Create a Magical Garden, Landscape, Flower Pot 0.79*0.99cm Material: Resin Color: Multicolor","{""Gardening Tools"",""Nationwide""}",BaKhabar Kissan,Gardening,ACTIVE,2025-03-24 05:41:52,2025-07-15 11:56:50,2025-03-24 05:41:52
9025756594452,,Sarghum Diamond Sugar Bale ii,7050.00,1,,,,,,,,
8660651639060,9774124204308,Plant Climbing Net - Green PE Material,800.00,2,"Easy DIY plant holder for climbing plants like ivy, roses, and more 5*15ft size perfect for small to medium-sized gardens and balconies. Durable net material provides sturdy support for your plants. Versatile design can be used for both indoor and outdoor gardening. Ideal for creating a beautiful and lush garden space Garden Plant Climbing Net, DIY Plant Holder, Garden Planting Supplies, Garden Flower Plants Supplies, Garden Balcony Gardening Planting Supplies, Planters &amp; Container Accessories (152.4X457.2cm——167.0x500.0cm)","{""Gardening Tools"",""Nationwide"",""Plant Climbing Net""}",BaKhabar Kissan,Gardening,ACTIVE,2025-02-26 09:48:07,2025-07-30 06:38:22,2025-02-26 09:53:17
8723247104276,9774124204308,Plant Climbing Net - Green PE Material,800.00,1,"Easy DIY plant holder for climbing plants like ivy, roses, and more 5*15ft size perfect for small to medium-sized gardens and balconies. Durable net material provides sturdy support for your plants. Versatile design can be used for both indoor and outdoor gardening. Ideal for creating a beautiful and lush garden space Garden Plant Climbing Net, DIY Plant Holder, Garden Planting Supplies, Garden Flower Plants Supplies, Garden Balcony Gardening Planting Supplies, Planters &amp; Container Accessories (152.4X457.2cm——167.0x500.0cm)","{""Gardening Tools"",""Nationwide"",""Plant Climbing Net""}",BaKhabar Kissan,Gardening,ACTIVE,2025-02-26 09:48:07,2025-07-30 06:38:22,2025-02-26 09:53:17
9348962058516,9872703914260,Cherry Tomato F1 Hybrid Imported Seeds,140.00,1,"Elevate your kitchen garden with our Hybrid Cherry Tomato Seeds. Cultivated for optimal growth in Pakistan, these premium seeds offer the perfect balance of flavor and nutrition. Experience the luxurious taste of homegrown tomatoes and add a touch of sophistication to your culinary creations. Product Details:  Imported High Quality Seeds.  Quantity: 10 Seeds in One Pack.  85% Germination Rate.  Best for Home Kitchen Gardening.  Important Note:  Use Coco-Peat, Potting Mix or Peat Moss for Seeds Germination.  Use NPK 20.20.20 after 30 days of germination. ","{""Gardening Tools"",""Nationwide"",""Red Cherry Tomato""}",BaKhabar Kissan,Seeds,ACTIVE,2025-05-29 05:43:41,2025-07-28 18:45:15,2025-05-29 05:45:35
9088115114260,9831528431892,Black Cherry Tomato F1 Hybrid Imported Seeds,140.00,1,"Elevate your kitchen garden with our Hybrid Black Cherry Tomato Seeds. Cultivated for optimal growth in Pakistan, these premium seeds offer the perfect balance of flavor and nutrition. Experience the luxurious taste of homegrown tomatoes and add a touch of sophistication to your culinary creations. Product Details:  Imported High Quality Seeds.  Quantity: 10 Seeds in One Pack.  85% Germination Rate.  Best for Home Kitchen Gardening.  Important Note:  Use Coco-Peat, Potting Mix or Peat Moss for Seeds Germination.  Use NPK 20.20.20 after 30 days of germination. Expected Days of Germination: 7-14 days. Expected Days of Maturity: 70-90 days  from transplanting Best Sowing Months According to Pakistan's Weather August to November February to April Ideal Temperature Conditions: Temperature for Germination: 21-26°C (70-79°F) Growing Temperature: 18-30°C (64-86°F) ","{""Black Cherry Tomato"",""Gardening Tools"",""Nationwide""}",BaKhabar Kissan,Seeds,ACTIVE,2025-04-18 10:23:49,2025-07-31 15:38:18,2025-04-18 10:24:24
9225839116564,9737479586068,Garden Gloves with Claws,1900.00,1,"   Ambidextrous Polyurethane Garden Gloves with Claws, Tear Resistant, Alcohol-Free, for Easy Digging &amp; Planting, Yard Work Safe Gloves for Men &amp; Women      ","{""Gardening Tools"",""Nationwide""}",BaKhabar Kissan,Gardening,ACTIVE,2025-01-29 10:33:49,2025-07-30 03:58:35,2025-01-29 10:33:49
9221539430676,9774128431380,4pcs Self-Watering Planters Plastic Round- Multi colored,2600.00,1,"Color: Multicolored Quantity: 4pcs Planters without plants    Self-Watering Pots, Contemporary Round Plastic Flower Containers, Easy Care, Space-Saving, with Multiple Components for Indoor and Outdoor Greenery, Succulents, Cacti, and Flowers, Modern Home Decor  Shape: Round Material: Plastic Style: Modern Special Features: Self-watering Mounting Type: Tabletop Indoor Outdoor Usage: Indoor And Outdoor","{""Gardening Tools"",""Nationwide""}",BaKhabar Kissan,Gardening,ACTIVE,2025-02-26 10:00:42,2025-07-23 10:40:11,2025-02-26 10:07:10
9290527310100,9774041628948,3pcs Self-Watering Planters - White colored,2100.00,2,Color: White Quantity: 3pcs Shape: Round Material: Plastic Style: Modern Special Features: Self-watering Mounting Type: Tabletop Indoor Outdoor Usage: Indoor And Outdoor,"{""Gardening Tools"",""Nationwide""}",BaKhabar Kissan,Gardening,ACTIVE,2025-02-26 08:04:07,2025-07-30 09:10:27,2025-02-26 08:04:07
9335930159380,9811136545044,Reusable Plant Tie Tape,500.00,1,"3-Meter Reusable Garden Plant Tie Tape - Adjustable, Strong Support for Indoor/Outdoor Gardening, Ideal for Tomato Vines &amp; More, Thick Design","{""Gardening Tools"",""Nationwide""}",BaKhabar Kissan,Gardening,ACTIVE,2025-03-28 05:22:00,2025-07-30 07:50:44,2025-03-28 05:25:41
8638553162004,9602097053972,Lactoprime 1Kg,995.00,2,"Nutritional supplement to enhance milk production of Cows and Buffalo Main Ingredient: Combination of prebiotics, vitamins and minerals Indications: 1. To increase milk and meat production2. Use in case of Pica3. Body weakness4. Reproductive issues5. Low egg production6. Use to prevent or cure milk fever Dosage: 1. 100-150g per day for Cows and Buffalos 2. 25-30g per day for Sheep and Goats Packing: 1Kg, 5Kg  ","{""Increase milk production"",""Lactoprime"",""Livestock"",""Mineral mixture"",""Pica"",""Sargodha"",""Swabi""}",Vet.Prime International,Supplement,ACTIVE,2024-09-26 09:52:06,2025-06-16 06:36:12,2024-09-26 09:52:06
9273826017556,9859081011476,Organic Vermi Compost Fertilizer - 3KG,300.00,3,"Our Organic Vermi Compost Fertilizer is a natural and organic fertilizer that has been scientifically proven to improve soil health and nutrient content. With high levels of beneficial microorganisms, this fertilizer increases plant growth and enhances crop yields by up to 30%. A safe, efficient, and environmentally friendly choice for all your gardening needs. About Vermi Compost: Vermicompost is an organic manure (biofertilizer) produced as vermi castt by earthworms feeding on biological waste material, plant residues. This compost is an odorless, clean, organic material containing adequate quantities of nitrogen, phosphorous , potassium and several micro nutrients essential for plant growth. By improving the health of the plant and the quality of the soil, it is eco friendly, non toxic and recycled biological product.","{""Gardening Tools"",""Nationwide"",""Organic Vermi Compost Fertilizer - 3KG""}",BaKhabar Kissan,Gardening,ACTIVE,2025-05-20 09:30:46,2025-07-30 07:13:34,2025-05-20 09:44:17
9022429593876,9774128431380,4pcs Self-Watering Planters Plastic Round- Multi colored,2400.00,1,"Color: Multicolored Quantity: 4pcs Planters without plants    Self-Watering Pots, Contemporary Round Plastic Flower Containers, Easy Care, Space-Saving, with Multiple Components for Indoor and Outdoor Greenery, Succulents, Cacti, and Flowers, Modern Home Decor  Shape: Round Material: Plastic Style: Modern Special Features: Self-watering Mounting Type: Tabletop Indoor Outdoor Usage: Indoor And Outdoor","{""Gardening Tools"",""Nationwide""}",BaKhabar Kissan,Gardening,ACTIVE,2025-02-26 10:00:42,2025-07-23 10:40:11,2025-02-26 10:07:10
8146061918484,8943415001364,Demand 2.5EC,400.00,1,"Lambda-cyhalothrin is a synthetic pyrethroid insecticide used to control a variety of pests in agriculture, public health, and residential settings. It is effective against a wide range of insects, including mosquitoes, flies, beetles, and lepidopteran larvae.   Product Name: Demand 2.5EC (Lambda-cyhalothrin)  Category: Insecticide  Manufacturer: Sun Crop Pesticide  Pack Size: 250ml  Purpose: Effective against insects, borers, and thrips in vegetables and cotton. Also used for controlling hoppers in mango crops., Masoor, Chickpea, Brinjal (Eggplant), Sesame, Sunflower, Tobacco, Mustard, Guava, Musk Melon, Water Melon, Orange -Pineapple, Orange -Mosambi, Orange -Salustiana, Orange -Shakri, Orange, Orange -Marsh Early ","{""Corn"",""Cotton"",""Demand"",""Lambda-cyhalothrin"",""Sargodha""}",Suncrop Group,Pesticides,ACTIVE,2024-01-18 09:48:31,2025-07-30 07:07:04,2024-01-18 09:48:31
7401203794196,,Lactoprime 5Kg,3600.00,1,,,,,,,,
8499172507924,,Nitrophos 50 KG,8500.00,50,,,,,,,,
9250939765012,9823518294292,Wall-Mounted Garden Grow Bags - 9 BLACK POCKETS,2200.00,2,"Versatile Wall-Mounted Garden Grow Bags - Lightweight, Indoor/Outdoor Use with 9 Pockets for Home Gardening Style: Contemporary Special Features: Lightweight Mounting Type: Wall hanging","{""Gardening Tools"",""Nationwide""}",BaKhabar Kissan,Gardening,ACTIVE,2025-04-09 18:16:21,2025-07-30 11:05:48,2025-04-09 18:19:10
8627454476564,,Test Neem Product - 200,200.00,5,,,Bakhabar Kissan,,,,,
9265908744468,9838802010388,Plant Support Plastic Tie - 100 pcs,1050.00,1,"Elevate your gardening game with our Plant Support Plastic Tie - 100pcs. Made of UV-protected plastic, these heavy-duty cable ties securely support your plants while adding a touch of elegance to your garden. No more worrying about unruly plants. Simplify garden care and organization with this must-have tool. 100pcs Durable Plastic Plant Support Tie - Easy Snap-On, Reusable Garden Trellis Ties for Vegetable, Tomato, and Vine Growth - Sturdy and Weather-Resistant Training Assistance Tools","{""Gardening Tools"",""Nationwide""}",BaKhabar Kissan,Gardening,ACTIVE,2025-04-29 17:39:31,2025-07-31 09:48:57,2025-04-29 17:43:24
9053293904148,9831521255700,Mint F1 Hybrid Seeds,140.00,1,"Mint (Podina) – Seeds produce aromatic, green leaves with a cooling flavor widely used in teas, chutneys, and garnishes. They thrive in partial to full sunlight, grow well in pots or garden beds, and prefer moist, well-drained soil. An easy-to-grow herb ideal for kitchen gardens. Highlights:   Fresh Flavor: Infuses drinks, salads, and dishes with a cool, aromatic taste—an essential kitchen herb.  Versatile Use: Ideal for mint tea, dessert garnishes, or adding flavor to savory dishes.  Easy to Grow: Thrives in various conditions, making it suitable for both novice and experienced gardeners.  Fast Germination: Sprouts quickly for an early harvest of fresh mint.  Care Instructions:   Fertilization:  When seedlings are established, apply a balanced fertilizer (NPK 20-20-20) every 2 to 3 weeks to promote healthy growth. Adjust fertilizer based on plant needs as necessary.      Pest Control:  For severe pest infestations, mix 1 teaspoon of neem oil in 1 liter of water and apply every 3 days during the morning or evening. For preventative measures, apply neem oil every 7 to 10 days.       Watering:  Water regularly to keep the soil evenly moist, especially during dry spells.    Additional Information:   Other Names: Mint, Peppermint, پودینہ, Pudina.  Care Tips ⚠️: Wear gloves and a mask while handling fertilizers or neem oil.  Plant your Mint seeds today and enjoy the delightful, fresh flavors of home-grown mint in your culinary creations!","{""Gardening Tools"",""Mint"",""Nationwide""}",BaKhabar Kissan,Seeds,ACTIVE,2025-04-18 09:44:16,2025-07-07 10:50:31,2025-04-18 09:46:20
9112461345044,9826339619092,Red Capsicum Imported F1 Hybrid Seeds,140.00,1,"Transform your garden into a work of art with our exclusive red capsicum imported seeds. Experience the luxury of growing your own flavorful and nutritious produce with ease. Elevate your culinary creations with this premium ingredient, perfect for kitchen gardens in Pakistan. Capsicum, also known as Bell Pepper, is a colorful vegetable available in Red color. It grows well in sunny areas with well-drained soil. Capsicum is used in salads, stir-fries, and cooking, offering a sweet, crunchy texture. The plant can grow up to 2-3 feet tall and thrives in warm climates. 🪴 Growing Guide   Sowing:   Setup: Use a seed-starting tray or small pots with seed-starting mix.  Sow: Place seeds on the surface, press lightly, space 1 inch apart.  Transplant: Move seedlings to separate pots when they have 2-3 true leaves.    Watering: Keep soil moist but not soggy. Water gently to avoid disturbing seeds.  Fertilization:   Seedlings: NPK 20-20-20 every 7–10 days (1 tsp per 1L water)  Fruiting: Switch to NPK 5-15-45 when flowers appear    Sunlight: Provide as much direct sunlight as possible for optimal growth.  Pests: Use neem oil for pest control when pests are detected.  Plant your Capsicum Red seeds today and enjoy the fresh, delicious taste of home-grown peppers! Additional Information:   Other Names: Red Capsicum, Red Bell Pepper, Red Sweet Pepper, سرخ شملہ مرچ, Surkh Shimla Mirch.  Care Tips ⚠️: Wear gloves and a mask while handling fertilizers or neem oil. ","{""Gardening Tools"",""Nationwide"",""Red Capsicum""}",BaKhabar Kissan,Seeds,ACTIVE,2025-04-13 14:51:35,2025-07-30 13:54:07,2025-04-13 14:51:35
9133560430868,9831528431892,Black Cherry Tomato F1 Hybrid Imported Seeds,140.00,2,"Elevate your kitchen garden with our Hybrid Black Cherry Tomato Seeds. Cultivated for optimal growth in Pakistan, these premium seeds offer the perfect balance of flavor and nutrition. Experience the luxurious taste of homegrown tomatoes and add a touch of sophistication to your culinary creations. Product Details:  Imported High Quality Seeds.  Quantity: 10 Seeds in One Pack.  85% Germination Rate.  Best for Home Kitchen Gardening.  Important Note:  Use Coco-Peat, Potting Mix or Peat Moss for Seeds Germination.  Use NPK 20.20.20 after 30 days of germination. Expected Days of Germination: 7-14 days. Expected Days of Maturity: 70-90 days  from transplanting Best Sowing Months According to Pakistan's Weather August to November February to April Ideal Temperature Conditions: Temperature for Germination: 21-26°C (70-79°F) Growing Temperature: 18-30°C (64-86°F) ","{""Black Cherry Tomato"",""Gardening Tools"",""Nationwide""}",BaKhabar Kissan,Seeds,ACTIVE,2025-04-18 10:23:49,2025-07-31 15:38:18,2025-04-18 10:24:24
8467821101332,9313837187348,Oryza,1300.00,1,"Oryza is a pre-emergence herbicide for the control of grasses, sedges, and some broad-leaf weeds in transplanted Rice. Oryza is formulated with a mixture of two strong chemicals i.e. Pertilachlore and Bensulfuron. It provides an excellent selection of all known varieties of Rice. No adverse effect like stunting or yellowing of the crop, rather gives a greening effect to the crop. The best time of application to yield optimum results should be maximum till the 5th day after transplanting and water management is extremely important during the use of the product.","{""Oryza"",""Pertilachlore +Bensulfuron"",""rice"",""Sargodha""}",Suncrop Group,Herbicides,ACTIVE,2024-05-08 12:04:46,2025-07-28 18:55:01,2024-05-08 12:04:46
9246827512084,9741530267924,Premium Gardening Tool Set - 4 pcs,2800.00,1,"4pcs Premium Metal Garden Tool Set with Green Handles - Durable Planting &amp; Care Kit for Bonsai and Garden, Includes Trowel, Transplanter, Cultivator, and Shovel - Ideal Gift for Gardening Enthusiasts, Digging Tools | Comfortable Grip Handles | Sturdy Construction Material: Metal","{""Gardening Tools"",""Nationwide""}",BaKhabar Kissan,Gardening,ACTIVE,2025-02-02 16:07:44,2025-07-31 08:45:15,2025-02-02 16:07:44
7401230663956,8583497056532,Green Sulfur 70% 1 KG,700.00,2,"Sulfur is an essential 4th major nutrient, classified as a secondary macronutrient, it is used in the formation of amino acids, protein, oils, and chlorophyll, and activates certain enzymes/vitamins. Plants take up sulfur as Sulphate ion (SO4), G. sulfur (elemental sulfur) when added to the soil, its oxidation starts in the presence of oxygen, moisture &amp; bacteria, and it releases H+ ions, which acidify the soil, minimizing currently applied nitrogen fertilizer losses and make available already present fixed nutrients in the soil, sulfur also conditions &amp; reclaim salt-affected soils, thus increase soil fertility &amp; yield.  Role: 1. Helps in lowering the pH of the soil and thus increases the efficiency of other fertilizers. 2. Enhances the process of photosynthesis and improves the quality of crops for end users. 3. Helps to reclaim salt-affected soils. 4. Acts as antifungal.  Method of Application: Use this product with irrigation or spread it by hand on soil or place it along the plant rows.  Registration Details: Product is registered in Pakistan. SKU: Green Sulfur is available in 1 Kg and 20 Kg bags.","{""Chiniot"",""Green Sulfur 70% 1 KG"",""Jhang"",""Sargodha"",""Sulfur"",""Sulphate ion""}",VAN (Vital Agri Nutrient),Fertilizers,ACTIVE,2023-08-29 09:51:21,2025-07-30 04:10:51,2023-08-29 09:51:16
8620932890900,8943305228564,Fall Super 0.35G - 8KG,1600.00,5,"Fall Super is a highly effective product and can control several crop pests in one application. Fall Super is formulated with the active ingredients Chlorpyrifos and Fipronil. Chlorpyrifos is used to control many different kinds of pests, including termites, mosquitoes, and roundworms. Fipronil works by disrupting the normal function of the central nervous system in insects. Fall Super has a very broad spectrum to control insects in multiple crops. Crop: Maize","{""Chlorpyrifos+Fipronil"",""Fall Super"",""Maize"",""Sargodha""}",Suncrop Group,Pesticides,ACTIVE,2024-01-18 07:54:12,2025-07-01 08:10:16,2024-01-18 07:54:12
8794759397652,9741526401300,Garden Jute Twine,950.00,1,"100m/328ft Heavy-Duty Jute Twine, 2mm x 3-Ply Braided Rope, Versatile String for Crafting, Gardening, Gift Wrapping &amp; Art Projects","{""Gardening Tools"",""Nationwide""}",BaKhabar Kissan,Gardening,ACTIVE,2025-02-02 15:57:06,2025-07-16 11:37:54,2025-02-02 15:57:06
9046213132564,9741526401300,Garden Jute Twine,950.00,2,"100m/328ft Heavy-Duty Jute Twine, 2mm x 3-Ply Braided Rope, Versatile String for Crafting, Gardening, Gift Wrapping &amp; Art Projects","{""Gardening Tools"",""Nationwide""}",BaKhabar Kissan,Gardening,ACTIVE,2025-02-02 15:57:06,2025-07-16 11:37:54,2025-02-02 15:57:06
9194805985556,9739595055380,Set of 5 silicone thumb knife & vegetable pickers,600.00,2,"Material: Stainless Steel &amp; Silicone  A set of 5 vegetable pickers, fruit pickers, flower pickers, garlic peelers, bean pickers, gardening finger gloves, thumb pickers, silicone thumb knives, vegetable pickers","{""Gardening Tools"",""Nationwide""}",BaKhabar Kissan,Gardening,ACTIVE,2025-01-31 10:34:57,2025-07-30 08:37:19,2025-01-31 10:34:57
